City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Talnakh,RU,2022-04-17 21:59:58,69.4865,88.3972,6.21,97,100,5.32,overcast clouds
527,Daru,PG,2022-04-17 21:59:58,-9.0763,143.2092,79.99,82,100,3.13,overcast clouds
528,Siniscola,IT,2022-04-17 21:59:58,40.5719,9.6922,45.95,71,0,12.88,clear sky
529,Pangnirtung,CA,2022-04-17 21:59:59,66.1451,-65.7125,-0.83,97,100,6.6,overcast clouds
530,Havelock,US,2022-04-17 21:59:59,34.8791,-76.9013,65.98,60,15,10.0,few clouds
531,Tabuk,PH,2022-04-17 22:00:00,17.4189,121.4443,71.98,90,86,2.08,overcast clouds
532,Horsham,GB,2022-04-17 22:00:00,51.064,-0.3272,53.31,67,0,1.14,clear sky
533,Dudinka,RU,2022-04-17 22:00:01,69.4058,86.1778,6.62,96,100,9.6,overcast clouds
534,Redmond,US,2022-04-17 21:57:40,47.674,-122.1215,61.7,39,67,5.99,broken clouds
535,Port Shepstone,ZA,2022-04-17 22:00:02,-30.7414,30.455,64.87,84,86,7.31,overcast clouds
536,Sassandra,CI,2022-04-17 22:00:03,4.95,-6.0833,75.69,88,100,4.41,overcast clouds
537,Esperance,AU,2022-04-17 22:00:04,-33.8667,121.9,60.01,66,77,8.05,broken clouds
538,Pilkhuwa,IN,2022-04-17 22:00:06,28.7167,77.65,83.55,12,0,2.95,clear sky
539,Bandarbeyla,SO,2022-04-17 22:00:06,9.4942,50.8122,81.23,81,57,7.74,broken clouds
540,Nyurba,RU,2022-04-17 22:00:07,63.2842,118.3319,35.58,99,100,9.8,overcast clouds
541,Polewali,ID,2022-04-17 22:00:08,-3.4324,119.3435,76.44,89,100,3.02,overcast clouds
542,Yaan,NG,2022-04-17 22:00:09,7.3833,8.5667,82.38,72,93,7.74,light rain
543,Russell,US,2022-04-17 22:00:10,32.3502,-85.1999,66.96,94,40,3.44,light rain
544,Punta Cardon,VE,2022-04-17 22:00:11,11.6581,-70.215,81.84,71,100,5.5,overcast clouds
545,Ossora,RU,2022-04-17 22:00:11,59.2353,163.0719,25.59,79,29,2.86,scattered clouds
546,Mayor Pablo Lagerenza,PY,2022-04-17 22:00:12,-19.9309,-60.7718,69.98,47,90,3.62,overcast clouds
547,Det Udom,TH,2022-04-17 22:00:13,14.906,105.0784,76.46,87,100,1.54,moderate rain
548,Hearst,CA,2022-04-17 22:00:14,49.6835,-83.6665,30.83,69,100,3.4,overcast clouds
549,Kalmunai,LK,2022-04-17 22:00:14,7.4167,81.8167,78.37,87,75,6.53,broken clouds
550,Camopi,GF,2022-04-17 22:00:15,3.1655,-52.3158,73.49,97,100,5.41,moderate rain
551,Huarmey,PE,2022-04-17 22:00:16,-10.0681,-78.1522,70.32,76,1,10.89,clear sky
552,Longkou,CN,2022-04-17 22:00:17,37.6508,120.3286,52.39,59,100,6.44,overcast clouds
553,Nathdwara,IN,2022-04-17 22:01:18,24.9333,73.8167,80.4,37,1,19.37,clear sky
554,Baryshivka,UA,2022-04-17 22:01:18,50.361,31.3217,33.3,93,18,8.19,few clouds
555,Dakar,SN,2022-04-17 22:00:31,14.6937,-17.4441,67.08,89,67,20.89,broken clouds
556,Springdale,US,2022-04-17 22:01:19,36.1867,-94.1288,54.03,88,100,9.22,overcast clouds
557,Grenaa,DK,2022-04-17 22:01:19,56.4158,10.8783,41.59,67,4,5.84,clear sky
558,Anloga,GH,2022-04-17 22:01:20,5.7947,0.8973,82.85,79,94,13.98,light rain
559,Malakal,SS,2022-04-17 22:01:20,9.5334,31.6605,87.89,39,63,5.37,broken clouds
560,Ontario,US,2022-04-17 22:00:04,34.0633,-117.6509,87.87,39,0,5.75,clear sky
561,Khambhat,IN,2022-04-17 22:01:21,22.3,72.6167,81.93,49,0,7.0,clear sky
562,Boden,SE,2022-04-17 22:01:21,65.8252,21.6886,33.8,99,100,1.3,overcast clouds
563,Rafraf,TN,2022-04-17 22:01:22,37.1904,10.1837,55.71,65,74,19.1,broken clouds
564,The Valley,AI,2022-04-17 22:01:22,18.217,-63.0578,79.11,76,7,24.25,clear sky
565,Portobelo,PA,2022-04-17 22:01:22,9.55,-79.65,83.95,78,100,6.24,overcast clouds
566,Alekseyevsk,RU,2022-04-17 22:01:23,57.8406,108.3492,44.96,87,96,9.57,overcast clouds
567,Meadow Lake,US,2022-04-17 22:01:23,34.8014,-106.5436,78.94,7,0,10.92,clear sky
568,Stolin,BY,2022-04-17 22:01:23,51.8912,26.846,34.3,68,61,5.17,broken clouds
569,Ahuimanu,US,2022-04-17 22:01:24,21.4447,-157.8378,79.79,71,33,7.0,scattered clouds
570,Black Diamond,US,2022-04-17 21:57:24,47.3087,-122.0032,59.25,38,60,4.0,broken clouds
571,Oranjestad,AW,2022-04-17 21:57:33,12.524,-70.027,84.15,70,20,27.63,few clouds
572,Porto Belo,BR,2022-04-17 22:01:24,-27.1578,-48.5531,69.26,72,31,8.93,scattered clouds
573,Olds,CA,2022-04-17 22:00:17,51.7834,-114.102,37.85,39,100,8.16,overcast clouds
574,Grindavik,IS,2022-04-17 22:01:25,63.8424,-22.4338,41.47,70,75,8.05,broken clouds
575,Cravo Norte,CO,2022-04-17 22:01:25,6.3017,-70.2041,81.05,69,100,8.75,moderate rain
576,Ridgecrest,US,2022-04-17 22:00:20,35.6225,-117.6709,83.64,13,0,3.0,clear sky
577,Faro,PT,2022-04-17 21:57:20,37.0194,-7.9322,70.18,55,0,3.44,clear sky
578,Agadez,NE,2022-04-17 22:01:26,19.75,10.25,79.27,14,97,7.14,overcast clouds
579,Develi,TR,2022-04-17 22:01:26,38.3906,35.4922,61.95,44,98,8.75,overcast clouds
580,Tarjan,HU,2022-04-17 22:01:27,47.6104,18.5107,44.83,57,99,2.89,overcast clouds
581,Panguna,PG,2022-04-17 22:01:27,-6.3164,155.4848,75.04,82,85,2.89,light rain
582,Khuzhir,RU,2022-04-17 22:01:27,53.1939,107.3397,38.16,77,92,8.39,overcast clouds
583,Port Hueneme,US,2022-04-17 22:01:28,34.1478,-119.1951,79.05,66,0,10.36,clear sky
584,Sao Joao Da Barra,BR,2022-04-17 22:01:28,-21.6403,-41.0511,71.28,73,2,11.12,clear sky
585,Bayan,CN,2022-04-17 22:01:28,46.0833,127.4,38.26,29,3,2.75,clear sky
586,Pringsewu,ID,2022-04-17 22:01:29,-5.3582,104.9744,73.0,97,91,0.72,overcast clouds
587,Garden City,US,2022-04-17 21:56:49,42.3256,-83.331,46.92,46,4,4.0,clear sky
588,Chegdomyn,RU,2022-04-17 22:01:29,51.1167,133.0167,26.08,93,100,2.3,overcast clouds
589,Mnogovershinnyy,RU,2022-04-17 22:01:29,53.9353,139.9242,24.17,84,51,2.59,broken clouds
590,Marsa Matruh,EG,2022-04-17 22:01:30,31.3525,27.2453,63.88,80,88,18.79,overcast clouds
591,Ciro Marina,IT,2022-04-17 22:01:30,39.3732,17.126,52.97,69,100,30.38,overcast clouds
592,Inverell,AU,2022-04-17 22:01:30,-29.7833,151.1167,60.67,89,4,1.9,clear sky
593,Solnechnyy,RU,2022-04-17 22:01:31,50.7214,136.6319,27.61,86,97,1.32,overcast clouds
594,Vokhma,RU,2022-04-17 22:01:31,58.9303,46.7586,22.86,95,40,1.63,scattered clouds
595,Oistins,BB,2022-04-17 22:01:31,13.0667,-59.5333,78.39,76,97,18.03,overcast clouds
596,Sola,VU,2022-04-17 22:01:32,-13.8833,167.55,81.86,73,80,6.2,broken clouds
597,Katsuura,JP,2022-04-17 22:01:32,35.1333,140.3,61.34,69,84,7.7,broken clouds
598,Rocha,UY,2022-04-17 21:59:26,-34.4833,-54.3333,59.9,83,100,6.38,moderate rain
599,Concepcion Del Uruguay,AR,2022-04-17 22:01:33,-32.4825,-58.2372,67.98,66,77,6.04,light rain
600,Chengde,CN,2022-04-17 22:01:33,40.9725,117.9361,47.26,41,2,2.95,clear sky
601,Harij,IN,2022-04-17 22:02:33,23.7,71.9,79.32,54,3,7.49,clear sky
602,Cherskiy,RU,2022-04-17 22:02:34,68.75,161.3,11.32,87,100,5.41,overcast clouds
603,Mae Ramat,TH,2022-04-17 22:02:34,16.984,98.5166,74.25,87,6,1.32,clear sky
604,Luganville,VU,2022-04-17 22:02:34,-15.5333,167.1667,83.14,74,83,2.01,broken clouds
605,Tromso,NO,2022-04-17 22:02:35,69.6496,18.957,41.02,87,75,9.22,broken clouds
606,Charlottesville,US,2022-04-17 21:58:50,38.0293,-78.4767,63.12,29,42,11.01,scattered clouds
607,Le Mars,US,2022-04-17 22:02:35,42.7942,-96.1656,44.11,87,100,16.11,overcast clouds
608,Maragogi,BR,2022-04-17 22:02:36,-9.0122,-35.2225,78.49,83,54,8.28,broken clouds
609,Hays,US,2022-04-17 22:02:36,30.0502,-98.0336,88.0,60,61,1.01,broken clouds
610,Zavyalovo,RU,2022-04-17 22:02:36,54.5053,82.4484,40.01,91,30,6.31,scattered clouds
611,Udala,ES,2022-04-17 22:02:37,43.0778,-2.5125,51.22,91,100,2.33,overcast clouds
612,Kalemie,CD,2022-04-17 22:02:37,-5.9475,29.1947,70.59,86,8,0.58,clear sky
613,Minuri,PH,2022-04-17 22:02:37,16.535,121.8574,71.71,97,82,1.03,broken clouds
614,Kiruna,SE,2022-04-17 22:02:38,67.8557,20.2251,34.72,93,100,3.44,overcast clouds
615,Dongkan,CN,2022-04-17 22:02:38,33.9997,119.8308,48.61,60,100,5.91,overcast clouds
616,Grenada,ES,2022-04-17 22:02:38,37.1882,-3.6067,62.91,59,0,1.14,clear sky
617,Ratnapura,LK,2022-04-17 22:02:39,6.6828,80.3992,75.7,97,86,1.43,overcast clouds
618,Atikokan,CA,2022-04-17 22:02:39,48.7555,-91.6216,31.33,94,100,7.11,light snow
619,Dingle,PH,2022-04-17 22:02:39,10.9995,122.6711,75.06,90,83,7.23,broken clouds
620,Portland,US,2022-04-17 22:02:40,45.5234,-122.6762,60.91,44,100,5.75,overcast clouds
621,Gizo,SB,2022-04-17 22:02:40,-8.103,156.8419,82.69,73,92,8.9,light rain
622,Piotrkow Trybunalski,PL,2022-04-17 22:02:40,51.4055,19.7032,43.18,58,87,5.59,overcast clouds
623,Ketchikan,US,2022-04-17 22:02:41,55.3422,-131.6461,48.13,39,87,6.44,overcast clouds
624,Changde,CN,2022-04-17 22:00:22,29.0464,111.6783,50.54,93,100,6.17,overcast clouds
625,Fez,MA,2022-04-17 22:02:41,34.0372,-4.9998,62.85,63,0,8.05,clear sky
626,Pandaan,ID,2022-04-17 22:02:42,-7.6527,112.6875,78.3,89,93,2.37,light rain
627,Oriximina,BR,2022-04-17 22:02:42,-1.7656,-55.8661,77.58,90,91,1.83,overcast clouds
628,Sukhobezvodnoye,RU,2022-04-17 22:02:42,57.0491,44.8891,26.96,93,61,5.44,broken clouds
629,Tukrah,LY,2022-04-17 22:02:43,32.5341,20.5791,60.37,89,76,11.39,light rain
630,Qasigiannguit,GL,2022-04-17 22:02:43,68.8193,-51.1922,16.05,85,11,3.62,few clouds
631,Kununurra,AU,2022-04-17 22:02:43,-15.7667,128.7333,75.18,94,34,4.61,scattered clouds
632,Taksimo,RU,2022-04-17 22:02:44,56.3444,114.8794,26.71,93,97,0.13,overcast clouds
633,Storozhevaya,RU,2022-04-17 22:02:44,43.8789,41.4514,46.45,48,57,7.02,broken clouds
634,Hammerfest,NO,2022-04-17 22:02:44,70.6634,23.6821,41.45,87,75,5.75,broken clouds
635,Storforshei,NO,2022-04-17 22:02:45,66.4043,14.5233,37.65,93,75,4.61,broken clouds
636,Olafsvik,IS,2022-04-17 22:02:45,64.8945,-23.7142,42.04,67,95,10.31,overcast clouds
637,Sorong,ID,2022-04-17 22:02:46,-0.8833,131.25,81.97,80,37,11.63,scattered clouds
638,Road Town,VG,2022-04-17 22:02:46,18.4167,-64.6167,80.64,74,40,16.11,scattered clouds
639,Valparaiso,CL,2022-04-17 22:02:46,-33.0393,-71.6273,56.48,79,46,5.61,scattered clouds
640,Makakilo City,US,2022-04-17 22:02:47,21.3469,-158.0858,78.62,65,27,20.13,scattered clouds
641,Ceres,US,2022-04-17 22:00:02,37.5949,-120.9577,76.8,33,5,5.37,clear sky
642,Ukiah,US,2022-04-17 22:02:47,39.1502,-123.2078,70.52,40,0,9.22,clear sky
643,Moyale,KE,2022-04-17 22:02:47,3.5167,39.0584,72.86,62,100,2.28,overcast clouds
644,Bairiki,KI,2022-04-17 22:02:48,1.3292,172.9752,80.51,71,70,14.61,broken clouds
645,Baft,IR,2022-04-17 22:02:48,29.234,56.6057,50.97,11,1,1.03,clear sky
646,Three Hills,CA,2022-04-17 21:58:16,51.7001,-113.2686,39.2,43,99,6.49,overcast clouds
647,Ulladulla,AU,2022-04-17 22:02:49,-35.35,150.4667,63.16,64,94,6.82,overcast clouds
648,Yuzhno-Kurilsk,RU,2022-04-17 22:02:49,44.0306,145.8556,41.77,82,29,4.54,scattered clouds
649,Tommot,RU,2022-04-17 22:03:49,58.9564,126.2925,23.23,76,100,4.41,overcast clouds
650,Kerman,IR,2022-04-17 22:03:50,30.2832,57.0788,59.45,44,68,1.74,light rain
651,Pakokku,MM,2022-04-17 22:03:50,21.3333,95.1,84.78,55,10,7.99,clear sky
652,Ilebo,CD,2022-04-17 22:03:50,-4.3167,20.5833,71.8,98,87,1.41,overcast clouds
653,Aksay,RU,2022-04-17 22:03:51,47.26,39.87,56.25,61,100,5.01,overcast clouds
654,Moerai,PF,2022-04-17 22:03:51,-22.4333,-151.3333,79.21,71,10,3.33,clear sky
655,Seydi,TM,2022-04-17 22:03:51,39.4816,62.9137,64.26,40,100,22.68,overcast clouds
656,Turtas,RU,2022-04-17 22:03:52,58.9417,69.1325,23.02,96,54,3.02,broken clouds
657,Opuwo,NA,2022-04-17 22:03:52,-18.0607,13.84,72.88,39,52,3.0,broken clouds
658,Gravdal,NO,2022-04-17 22:03:52,68.1214,13.5031,42.69,87,75,9.22,broken clouds
659,Ipora,BR,2022-04-17 22:03:53,-16.4419,-51.1178,69.6,66,99,4.21,overcast clouds
660,Porto Walter,BR,2022-04-17 22:03:53,-8.2686,-72.7439,81.3,71,75,3.38,broken clouds
661,Khani,GE,2022-04-17 22:03:54,41.9563,42.9566,58.57,60,88,8.72,overcast clouds
662,Dandong,CN,2022-04-17 22:03:54,40.1292,124.3947,48.11,69,100,3.11,overcast clouds
663,Figeac,FR,2022-04-17 22:03:54,44.75,1.9167,55.78,91,100,1.86,overcast clouds
664,Araouane,ML,2022-04-17 22:03:55,18.9048,-3.5265,76.66,21,0,9.6,clear sky
665,Cervo,ES,2022-04-17 22:03:55,43.6702,-7.4101,54.97,94,37,5.77,scattered clouds
666,Mitu,CO,2022-04-17 22:03:55,1.1983,-70.1733,77.7,93,77,1.99,broken clouds
667,Paro,BT,2022-04-17 22:03:56,27.4305,89.4133,48.34,81,27,4.18,scattered clouds
668,Alamosa,US,2022-04-17 22:03:56,37.4695,-105.87,66.18,12,0,12.66,clear sky
669,Catalina,US,2022-04-17 22:03:56,32.5056,-110.9211,89.74,8,0,3.0,clear sky
670,Buchanan,LR,2022-04-17 22:03:57,5.8808,-10.0467,79.14,84,100,7.05,overcast clouds
671,Honggang,CN,2022-04-17 22:03:57,46.4667,124.8667,38.53,37,2,6.33,clear sky
672,Gunjur,GM,2022-04-17 22:03:57,13.2019,-16.7339,69.03,83,5,18.57,clear sky
673,Asilah,MA,2022-04-17 22:03:58,35.465,-6.0348,66.16,73,100,3.71,overcast clouds
674,Thinadhoo,MV,2022-04-17 22:03:58,0.5333,72.9333,83.08,73,90,9.46,overcast clouds
675,Brae,GB,2022-04-17 22:03:58,60.3964,-1.353,46.94,77,99,17.22,overcast clouds
676,Kerema,PG,2022-04-17 22:03:59,-7.9631,145.7785,80.2,82,81,3.38,broken clouds
677,Vredendal,ZA,2022-04-17 22:03:59,-31.6683,18.5012,68.77,33,0,4.99,clear sky
678,Dambulla,LK,2022-04-17 22:03:59,7.86,80.6517,73.63,92,37,4.5,scattered clouds
679,Yining,CN,2022-04-17 22:04:00,29.0361,114.5636,51.21,95,100,1.39,overcast clouds
680,Panjab,AF,2022-04-17 22:04:00,34.388,67.0233,43.68,86,100,6.8,overcast clouds
681,Nizhnyaya Tavda,RU,2022-04-17 22:04:01,57.6731,66.1725,31.84,78,94,3.71,overcast clouds
682,Sibu,MY,2022-04-17 22:04:01,2.3,111.8167,73.47,99,95,2.3,overcast clouds
683,Lagos,NG,2022-04-17 21:59:37,6.5833,3.75,82.72,90,100,5.93,moderate rain
684,Dhanera,IN,2022-04-17 22:04:01,24.5167,72.0167,76.55,73,3,4.74,clear sky
685,Necocli,CO,2022-04-17 22:04:02,8.4234,-76.786,81.55,79,100,5.79,overcast clouds
686,Kuytun,RU,2022-04-17 22:04:02,54.3419,101.5036,43.56,74,89,6.73,overcast clouds
687,Alta Floresta,BR,2022-04-17 22:00:13,-9.8756,-56.0861,74.01,97,95,3.24,moderate rain
